seriesCode,iso2cd,year,value
SG_GEN_PARLN,sg,2019,23.0
SG_GEN_PARLN,sg,2020,24.0
SG_GEN_PARLN,sk,2018,30.0
SG_GEN_PARLN,sk,2019,30.0
SG_GEN_PARLN,sk,2020,31.0
SG_GEN_PARLN,vn,2018,132.0
SG_GEN_PARLN,vn,2019,132.0
SG_GEN_PARLN,vn,2020,132.0
SG_GEN_PARLN,si,2018,33.0
SG_GEN_PARLN,si,2019,22.0
SG_GEN_PARLN,si,2020,25.0
SG_GEN_PARLN,so,2018,67.0
SG_GEN_PARLN,so,2019,67.0
SG_GEN_PARLN,so,2020,67.0
SG_GEN_PARLN,za,2018,167.0
SG_GEN_PARLN,za,2019,168.0
SG_GEN_PARLN,za,2020,184.0
SG_GEN_PARLN,zw,2018,83.0
SG_GEN_PARLN,zw,2019,86.0
SG_GEN_PARLN,zw,2020,86.0
SG_GEN_PARLN,es,2018,137.0
SG_GEN_PARLN,es,2019,144.0
SG_GEN_PARLN,es,2020,154.0
SG_GEN_PARLN,ss,2018,109.0
SG_GEN_PARLN,ss,2019,109.0
SG_GEN_PARLN,ss,2020,109.0
SG_GEN_PARLN,sd,2018,130.0
SG_GEN_PARLN,bw,2018,6.0
SG_GEN_PARLN,bw,2019,6.0
SG_GEN_PARLN,bw,2020,7.0
SG_GEN_PARLN,sd,2019,133.0
SG_GEN_PARLN,sr,2018,13.0
SG_GEN_PARLN,sr,2019,15.0
SG_GEN_PARLN,sr,2020,16.0
SG_GEN_PARLN,sz,2018,4.0
SG_GEN_PARLN,sz,2019,5.0
SG_GEN_PARLN,sz,2020,7.0
SG_GEN_PARLN,se,2018,152.0
SG_GEN_PARLN,se,2019,165.0
SG_GEN_PARLN,se,2020,164.0
SG_GEN_PARLN,ch,2018,65.0
SG_GEN_PARLN,ch,2019,65.0
SG_GEN_PARLN,ch,2020,83.0
SG_GEN_PARLN,sy,2018,33.0
SG_GEN_PARLN,sy,2019,33.0
SG_GEN_PARLN,sy,2020,31.0
SG_GEN_PARLN,tj,2018,12.0
SG_GEN_PARLN,tj,2019,12.0
SG_GEN_PARLN,tj,2020,12.0
SG_GEN_PARLN,th,2018,12.0
SG_GEN_PARLN,th,2019,13.0
SG_GEN_PARLN,th,2020,81.0
SG_GEN_PARLN,tg,2018,16.0
SG_GEN_PARLN,tg,2019,15.0
SG_GEN_PARLN,tg,2020,17.0
SG_GEN_PARLN,to,2018,2.0
SG_GEN_PARLN,to,2019,2.0
SG_GEN_PARLN,to,2020,2.0
SG_GEN_PARLN,tt,2018,13.0
SG_GEN_PARLN,tt,2019,13.0
SG_GEN_PARLN,tt,2020,13.0
SG_GEN_PARLN,ae,2018,9.0
SG_GEN_PARLN,ae,2019,9.0
SG_GEN_PARLN,ae,2020,20.0
SG_GEN_PARLN,tn,2018,68.0
SG_GEN_PARLN,tn,2019,78.0
SG_GEN_PARLN,tn,2020,54.0
SG_GEN_PARLN,tr,2018,80.0
SG_GEN_PARLN,tr,2019,104.0
SG_GEN_PARLN,tr,2020,102.0
SG_GEN_PARLN,tm,2018,32.0
SG_GEN_PARLN,tm,2019,31.0
SG_GEN_PARLN,tm,2020,31.0
SG_GEN_PARLN,tv,2018,1.0
SG_GEN_PARLN,tv,2019,1.0
SG_GEN_PARLN,tv,2020,1.0
SG_GEN_PARLN,ug,2018,154.0
SG_GEN_PARLN,ug,2019,160.0
SG_GEN_PARLN,ug,2020,160.0
SG_GEN_PARLN,ua,2018,52.0
SG_GEN_PARLN,ua,2019,49.0
SG_GEN_PARLN,ua,2020,88.0
SG_GEN_PARLN,mk,2018,45.0
SG_GEN_PARLN,mk,2019,46.0
SG_GEN_PARLN,mk,2020,48.0
SG_GEN_PARLN,eg,2018,89.0
SG_GEN_PARLN,eg,2019,89.0
SG_GEN_PARLN,eg,2020,90.0
SG_GEN_PARLN,gb,2018,208.0
SG_GEN_PARLN,gb,2019,208.0
SG_GEN_PARLN,gb,2020,220.0
SG_GEN_PARLN,tz,2018,145.0
SG_GEN_PARLN,tz,2019,145.0
SG_GEN_PARLN,tz,2020,145.0
SG_GEN_PARLN,us,2018,84.0
SG_GEN_PARLN,us,2019,102.0
SG_GEN_PARLN,us,2020,101.0
SG_GEN_PARLN,bf,2018,14.0
SG_GEN_PARLN,bf,2019,17.0
SG_GEN_PARLN,bf,2020,17.0
SG_GEN_PARLN,uy,2018,20.0
SG_GEN_PARLN,uy,2019,22.0
SG_GEN_PARLN,uy,2020,21.0
SG_GEN_PARLN,uz,2018,24.0
SG_GEN_PARLN,uz,2019,24.0
SG_GEN_PARLN,uz,2020,48.0
SG_GEN_PARLN,ve,2018,37.0
SG_GEN_PARLN,ve,2019,37.0
SG_GEN_PARLN,ve,2020,37.0
SG_GEN_PARLN,ws,2018,5.0
SG_GEN_PARLN,ws,2019,5.0
SG_GEN_PARLN,ws,2020,5.0
SG_GEN_PARLN,ye,2018,0.0
SG_GEN_PARLN,ye,2019,1.0
SG_GEN_PARLN,ye,2020,1.0
SG_GEN_PARLN,zm,2018,30.0
SG_GEN_PARLN,zm,2019,30.0
SG_GEN_PARLN,zm,2020,28.0
NY_GDP_PCAP,dz,2018,-0.62
NY_GDP_PCAP,nc,2018,0.58
NY_GDP_PCAP,vu,2018,0.68
NY_GDP_PCAP,nz,2018,1.94
NY_GDP_PCAP,ni,2018,-5.02
NY_GDP_PCAP,ne,2018,3.0
NY_GDP_PCAP,ng,2018,-0.67
NY_GDP_PCAP,no,2018,0.5
NY_GDP_PCAP,fm,2018,0.34
NY_GDP_PCAP,mh,2018,1.93
NY_GDP_PCAP,pw,2018,1.14
NY_GDP_PCAP,pk,2018,3.28
NY_GDP_PCAP,ad,2018,1.62
NY_GDP_PCAP,ao,2018,-4.38
NY_GDP_PCAP,ag,2018,6.43
NY_GDP_PCAP,az,2018,0.35
NY_GDP_PCAP,ar,2018,-3.45
NY_GDP_PCAP,pa,2018,1.94
NY_GDP_PCAP,pg,2018,-1.95
NY_GDP_PCAP,py,2018,2.67
NY_GDP_PCAP,pe,2018,2.21
NY_GDP_PCAP,ph,2018,4.77
NY_GDP_PCAP,pl,2018,5.24
NY_GDP_PCAP,pt,2018,2.76
NY_GDP_PCAP,gw,2018,1.24
NY_GDP_PCAP,tl,2018,0.81
NY_GDP_PCAP,pr,2018,-1.02
NY_GDP_PCAP,qa,2018,-0.58
NY_GDP_PCAP,ro,2018,4.74
NY_GDP_PCAP,au,2018,0.67
NY_GDP_PCAP,at,2018,1.6
NY_GDP_PCAP,bs,2018,0.54
NY_GDP_PCAP,bh,2018,-2.39
NY_GDP_PCAP,bd,2018,6.73
NY_GDP_PCAP,am,2018,4.99
NY_GDP_PCAP,bb,2018,-0.55
NY_GDP_PCAP,be,2018,0.91
NY_GDP_PCAP,ru,2018,2.11
NY_GDP_PCAP,rw,2018,5.79
NY_GDP_PCAP,kn,2018,2.15
NY_GDP_PCAP,ai,2018,-5.98
NY_GDP_PCAP,lc,2018,0.34
NY_GDP_PCAP,vc,2018,1.81
NY_GDP_PCAP,sm,2018,0.79
NY_GDP_PCAP,st,2018,0.25
NY_GDP_PCAP,sa,2018,0.39
NY_GDP_PCAP,sn,2018,3.85
NY_GDP_PCAP,rs,2018,4.71
NY_GDP_PCAP,sc,2018,7.1
NY_GDP_PCAP,bm,2018,0.05
NY_GDP_PCAP,bt,2018,4.54
NY_GDP_PCAP,bo,2018,2.75
NY_GDP_PCAP,ba,2018,3.42
NY_GDP_PCAP,bw,2018,2.18
NY_GDP_PCAP,br,2018,0.33
NY_GDP_PCAP,bz,2018,0.13
NY_GDP_PCAP,sb,2018,1.18
NY_GDP_PCAP,vg,2018,2.29
NY_GDP_PCAP,bn,2018,-0.99
NY_GDP_PCAP,sl,2018,2.41
NY_GDP_PCAP,sg,2018,2.34
NY_GDP_PCAP,sk,2018,3.94
NY_GDP_PCAP,vn,2018,6.02
NY_GDP_PCAP,si,2018,4.05
NY_GDP_PCAP,so,2018,0.22
NY_GDP_PCAP,za,2018,-0.58
NY_GDP_PCAP,zw,2018,3.36
NY_GDP_PCAP,es,2018,2.25
NY_GDP_PCAP,ss,2018,2.79
NY_GDP_PCAP,sd,2018,-4.63
NY_GDP_PCAP,sr,2018,1.64
NY_GDP_PCAP,sz,2018,1.32
NY_GDP_PCAP,se,2018,1.54
NY_GDP_PCAP,ch,2018,1.91
NY_GDP_PCAP,sy,2018,3.33
NY_GDP_PCAP,tj,2018,4.54
NY_GDP_PCAP,th,2018,3.8
NY_GDP_PCAP,tg,2018,2.37
NY_GDP_PCAP,to,2018,-1.6
NY_GDP_PCAP,tt,2018,-0.66
NY_GDP_PCAP,ae,2018,0.21
NY_GDP_PCAP,tn,2018,1.32
NY_GDP_PCAP,tr,2018,1.3
NY_GDP_PCAP,tm,2018,4.46
NY_GDP_PCAP,tc,2018,3.74
NY_GDP_PCAP,tv,2018,5.72
NY_GDP_PCAP,ug,2018,4.87
NY_GDP_PCAP,ua,2018,3.9
NY_GDP_PCAP,mk,2018,3.25
NY_GDP_PCAP,eg,2018,3.19
NY_GDP_PCAP,gb,2018,0.76
NY_GDP_PCAP,bg,2018,3.83
NY_GDP_PCAP,mm,2018,5.56
NY_GDP_PCAP,bi,2018,-2.97
NY_GDP_PCAP,by,2018,3.01
NY_GDP_PCAP,kh,2018,5.91
NY_GDP_PCAP,cm,2018,1.38
NY_GDP_PCAP,ca,2018,0.94
NY_GDP_PCAP,cv,2018,3.87
NY_GDP_PCAP,ky,2018,2.0
NY_GDP_PCAP,cf,2018,2.77
NY_GDP_PCAP,lk,2018,2.72
NY_GDP_PCAP,td,2018,-0.61
NY_GDP_PCAP,cl,2018,2.59
NY_GDP_PCAP,cn,2018,6.07
NY_GDP_PCAP,co,2018,1.11
NY_GDP_PCAP,km,2018,0.68
NY_GDP_PCAP,cg,2018,-1.55
NY_GDP_PCAP,cd,2018,2.43
NY_GDP_PCAP,ck,2018,5.6
NY_GDP_PCAP,cr,2018,1.65
NY_GDP_PCAP,hr,2018,3.35
NY_GDP_PCAP,cu,2018,2.26
NY_GDP_PCAP,cy,2018,3.22
NY_GDP_PCAP,cz,2018,2.72
NY_GDP_PCAP,bj,2018,3.67
NY_GDP_PCAP,dk,2018,2.04
NY_GDP_PCAP,dm,2018,2.03
NY_GDP_PCAP,do,2018,5.8
NY_GDP_PCAP,ec,2018,-0.4
NY_GDP_PCAP,sv,2018,2.02
NY_GDP_PCAP,gq,2018,-8.11
NY_GDP_PCAP,et,2018,4.05
NY_GDP_PCAP,er,2018,2.99
NY_GDP_PCAP,ee,2018,4.48
NY_GDP_PCAP,fj,2018,2.82
NY_GDP_PCAP,fi,2018,1.47
NY_GDP_PCAP,fr,2018,1.47
NY_GDP_PCAP,pf,2018,1.89
NY_GDP_PCAP,dj,2018,4.02
NY_GDP_PCAP,ga,2018,-1.37
NY_GDP_PCAP,ge,2018,4.99
NY_GDP_PCAP,gm,2018,3.45
NY_GDP_PCAP,ps,2018,-1.18
NY_GDP_PCAP,de,2018,0.96
NY_GDP_PCAP,gh,2018,3.96
NY_GDP_PCAP,ki,2018,0.84
NY_GDP_PCAP,gr,2018,2.39
NY_GDP_PCAP,gl,2018,3.07
NY_GDP_PCAP,gd,2018,3.6
NY_GDP_PCAP,gt,2018,1.15
NY_GDP_PCAP,gn,2018,2.81
NY_GDP_PCAP,gy,2018,2.92
NY_GDP_PCAP,ht,2018,0.2
NY_GDP_PCAP,hn,2018,2.03
NY_GDP_PCAP,hk,2018,2.09
NY_GDP_PCAP,hu,2018,5.34
NY_GDP_PCAP,is,2018,3.89
NY_GDP_PCAP,in,2018,5.71
NY_GDP_PCAP,id,2018,3.98
NY_GDP_PCAP,ir,2018,-6.16
NY_GDP_PCAP,iq,2018,-3.23
NY_GDP_PCAP,ie,2018,6.7
NY_GDP_PCAP,il,2018,1.74
NY_GDP_PCAP,it,2018,0.85
NY_GDP_PCAP,ci,2018,4.73
NY_GDP_PCAP,jm,2018,1.45
NY_GDP_PCAP,jp,2018,1.03
NY_GDP_PCAP,kz,2018,2.74
NY_GDP_PCAP,jo,2018,0.11
NY_GDP_PCAP,ke,2018,3.9
NY_GDP_PCAP,kp,2018,-4.6
NY_GDP_PCAP,kr,2018,2.51
NY_GDP_PCAP,kw,2018,-0.75
NY_GDP_PCAP,kg,2018,1.58
NY_GDP_PCAP,la,2018,4.62
NY_GDP_PCAP,lb,2018,-0.34
NY_GDP_PCAP,ls,2018,0.4
NY_GDP_PCAP,lv,2018,5.85
NY_GDP_PCAP,lr,2018,-1.23
NY_GDP_PCAP,ly,2018,16.15
NY_GDP_PCAP,li,2018,1.74
NY_GDP_PCAP,lt,2018,5.28
NY_GDP_PCAP,lu,2018,1.01
NY_GDP_PCAP,mo,2018,3.21
NY_GDP_PCAP,mg,2018,1.81
NY_GDP_PCAP,mw,2018,1.3
NY_GDP_PCAP,my,2018,3.34
NY_GDP_PCAP,mv,2018,2.89
NY_GDP_PCAP,ml,2018,3.52
NY_GDP_PCAP,mt,2018,6.23
NY_GDP_PCAP,mr,2018,0.76
NY_GDP_PCAP,mu,2018,3.55
NY_GDP_PCAP,mx,2018,0.85
NY_GDP_PCAP,mc,2018,5.29
NY_GDP_PCAP,mn,2018,4.81
NY_GDP_PCAP,md,2018,2.98
NY_GDP_PCAP,me,2018,5.04
NY_GDP_PCAP,ms,2018,3.53
NY_GDP_PCAP,ma,2018,2.4
NY_GDP_PCAP,mz,2018,0.46
NY_GDP_PCAP,om,2018,-1.37
NY_GDP_PCAP,na,2018,-1.94
NY_GDP_PCAP,nr,2018,-4.87
NY_GDP_PCAP,np,2018,4.9
NY_GDP_PCAP,nl,2018,2.37
NY_GDP_PCAP,cw,2018,-2.62
NY_GDP_PCAP,tz,2018,3.81
NY_GDP_PCAP,us,2018,2.29
NY_GDP_PCAP,bf,2018,3.8
NY_GDP_PCAP,uy,2018,1.25
NY_GDP_PCAP,uz,2018,3.45
NY_GDP_PCAP,ve,2018,-16.54
NY_GDP_PCAP,ws,2018,0.26
NY_GDP_PCAP,ye,2018,-3.64
NY_GDP_PCAP,zm,2018,1.09
NY_GDP_PCAP,aw,2018,0.45
NY_GDP_PCAP,sx,2018,-9.58
GB_XPD_RSDV,ge,2018,0.30457
GB_XPD_RSDV,hk,2018,0.86096
GB_XPD_RSDV,in,2018,0.59738
GB_XPD_RSDV,id,2018,0.26542
GB_XPD_RSDV,kz,2018,0.12286
GB_XPD_RSDV,kw,2018,0.06192
GB_XPD_RSDV,mo,2018,0.20351
GB_XPD_RSDV,mu,2018,0.33521
GB_XPD_RSDV,mn,2018,0.10293
GB_XPD_RSDV,md,2018,0.25498
GB_XPD_RSDV,om,2018,0.21961
GB_XPD_RSDV,az,2018,0.18484
GB_XPD_RSDV,am,2018,0.18913
GB_XPD_RSDV,ba,2018,0.1988
GB_XPD_RSDV,by,2018,0.60817
GB_XPD_RSDV,ca,2018,1.55277
GB_XPD_RSDV,co,2018,0.23699
GB_XPD_RSDV,pe,2018,0.12704
GB_XPD_RSDV,rs,2018,0.92132
GB_XPD_RSDV,tj,2018,0.09703
GB_XPD_RSDV,ae,2018,1.30316
GB_XPD_RSDV,tn,2018,0.59997
GB_XPD_RSDV,ua,2018,0.47134
GB_XPD_RSDV,mk,2018,0.36398
GB_XPD_RSDV,eg,2018,0.72388
GB_XPD_RSDV,uz,2018,0.12976
VC_DSR_DAFF,ao,2018,108.0
VC_DSR_DAFF,au,2018,101.0
VC_DSR_DAFF,bb,2018,67.0
VC_DSR_DAFF,bt,2018,30.0
VC_DSR_DAFF,bw,2018,262.0
VC_DSR_DAFF,bg,2018,9.0
VC_DSR_DAFF,lk,2018,488.0
VC_DSR_DAFF,cn,2018,459.0
VC_DSR_DAFF,co,2018,393.0
VC_DSR_DAFF,km,2018,50.0
VC_DSR_DAFF,cr,2018,0.0
VC_DSR_DAFF,cy,2018,79.0
VC_DSR_DAFF,ec,2018,0.0
VC_DSR_DAFF,fj,2018,17075.0
VC_DSR_DAFF,gm,2018,92.0
VC_DSR_DAFF,gh,2018,20.0
VC_DSR_DAFF,gt,2018,58.0
VC_DSR_DAFF,id,2018,4159.0
VC_DSR_DAFF,kz,2018,86.0
VC_DSR_DAFF,jo,2018,1.0
VC_DSR_DAFF,lb,2018,1.0
VC_DSR_DAFF,mg,2018,654.0
VC_DSR_DAFF,mw,2018,770.0
VC_DSR_DAFF,my,2018,160.0
VC_DSR_DAFF,mx,2018,200.0
VC_DSR_DAFF,mz,2018,212.0
VC_DSR_DAFF,np,2018,217.0
VC_DSR_DAFF,nz,2018,12.0
VC_DSR_DAFF,ne,2018,21647.0
VC_DSR_DAFF,pk,2018,3.0
VC_DSR_DAFF,pa,2018,39.0
VC_DSR_DAFF,py,2018,1763.0
VC_DSR_DAFF,pe,2018,98.0
VC_DSR_DAFF,ph,2018,5222.0
VC_DSR_DAFF,gw,2018,0.0
VC_DSR_DAFF,ro,2018,702.0
VC_DSR_DAFF,si,2018,100.0
VC_DSR_DAFF,so,2018,44.0
VC_DSR_DAFF,sd,2018,4918.0
VC_DSR_DAFF,tj,2018,13.0
VC_DSR_DAFF,th,2018,206.0
VC_DSR_DAFF,lb,2018,1.0
VC_DSR_DAFF,mg,2018,654.0
VC_DSR_DAFF,mw,2018,770.0
VC_DSR_DAFF,my,2018,160.0
VC_DSR_DAFF,mx,2018,200.0
VC_DSR_DAFF,mz,2018,212.0
VC_DSR_DAFF,np,2018,217.0
VC_DSR_DAFF,nz,2018,12.0
VC_DSR_DAFF,ne,2018,21647.0
VC_DSR_DAFF,pk,2018,3.0
VC_DSR_DAFF,pa,2018,39.0
VC_DSR_DAFF,py,2018,1763.0
VC_DSR_DAFF,ao,2018,108.0
VC_DSR_DAFF,au,2018,101.0
VC_DSR_DAFF,bb,2018,67.0
VC_DSR_DAFF,bt,2018,30.0
VC_DSR_DAFF,bw,2018,262.0
VC_DSR_DAFF,pe,2018,98.0
VC_DSR_DAFF,ph,2018,5222.0
VC_DSR_DAFF,gw,2018,0.0
VC_DSR_DAFF,ro,2018,702.0
VC_DSR_DAFF,si,2018,100.0
VC_DSR_DAFF,so,2018,44.0
VC_DSR_DAFF,sd,2018,4918.0
VC_DSR_DAFF,tj,2018,13.0
VC_DSR_DAFF,th,2018,206.0
VC_DSR_DAFF,tg,2018,28.0
VC_DSR_DAFF,to,2018,79151.0
VC_DSR_DAFF,tn,2018,151.0
VC_DSR_DAFF,bg,2018,9.0
VC_DSR_DAFF,lk,2018,488.0
VC_DSR_DAFF,cn,2018,459.0
VC_DSR_DAFF,co,2018,393.0
VC_DSR_DAFF,km,2018,50.0
VC_DSR_DAFF,cr,2018,0.0
VC_DSR_DAFF,cy,2018,79.0
VC_DSR_DAFF,ec,2018,0.0
VC_DSR_DAFF,fj,2018,17075.0
VC_DSR_DAFF,gm,2018,92.0
VC_DSR_DAFF,gh,2018,20.0
VC_DSR_DAFF,gt,2018,58.0
VC_DSR_DAFF,ug,2018,118.0
VC_DSR_DAFF,ua,2018,9.0
VC_DSR_DAFF,uy,2018,30.0
VC_DSR_DAFF,bb,2018,67.0
VC_DSR_DAFF,bt,2018,30.0
VC_DSR_DAFF,bw,2018,262.0
VC_DSR_DAFF,bg,2018,9.0
VC_DSR_DAFF,lk,2018,488.0
VC_DSR_DAFF,cn,2018,459.0
VC_DSR_DAFF,co,2018,393.0
VC_DSR_DAFF,km,2018,50.0
VC_DSR_DAFF,cr,2018,0.0
VC_DSR_DAFF,tg,2018,28.0
VC_DSR_DAFF,to,2018,79151.0
VC_DSR_DAFF,tn,2018,151.0
VC_DSR_DAFF,ug,2018,118.0
VC_DSR_DAFF,ua,2018,9.0
VC_DSR_DAFF,cy,2018,79.0
VC_DSR_DAFF,ec,2018,0.0
VC_DSR_DAFF,fj,2018,17075.0
VC_DSR_DAFF,gm,2018,92.0
VC_DSR_DAFF,gh,2018,20.0
VC_DSR_DAFF,gt,2018,58.0
VC_DSR_DAFF,id,2018,4159.0
VC_DSR_DAFF,kz,2018,86.0
VC_DSR_DAFF,jo,2018,1.0
VC_DSR_DAFF,lb,2018,1.0
VC_DSR_DAFF,mg,2018,654.0
VC_DSR_DAFF,mw,2018,770.0
VC_DSR_DAFF,my,2018,160.0
VC_DSR_DAFF,mx,2018,200.0
VC_DSR_DAFF,mz,2018,212.0
VC_DSR_DAFF,np,2018,217.0
VC_DSR_DAFF,nz,2018,12.0
VC_DSR_DAFF,ne,2018,21647.0
VC_DSR_DAFF,pk,2018,3.0
VC_DSR_DAFF,pa,2018,39.0
VC_DSR_DAFF,py,2018,1763.0
VC_DSR_DAFF,pe,2018,98.0
VC_DSR_DAFF,ph,2018,5222.0
VC_DSR_DAFF,gw,2018,0.0
VC_DSR_DAFF,ro,2018,702.0
VC_DSR_DAFF,si,2018,100.0
VC_DSR_DAFF,so,2018,44.0
VC_DSR_DAFF,sd,2018,4918.0
VC_DSR_DAFF,tj,2018,13.0
VC_DSR_DAFF,th,2018,206.0
VC_DSR_DAFF,tg,2018,28.0
VC_DSR_DAFF,to,2018,79151.0
VC_DSR_DAFF,tn,2018,151.0
VC_DSR_DAFF,ug,2018,118.0
VC_DSR_DAFF,ua,2018,9.0
VC_DSR_DAFF,uy,2018,30.0
VC_DSR_DAFF,uy,2018,30.0
VC_DSR_DAFF,id,2018,4159.0
VC_DSR_DAFF,kz,2018,86.0
VC_DSR_DAFF,jo,2018,1.0
VC_DSR_DAFF,ao,2018,108.0
VC_DSR_DAFF,au,2018,101.0
